X;Y;osm_id;type;name;brand;operator;wheelchair;opening_hours;level;siret;profession_ref;wikidata;website;phone;email;facebook;address;com_insee;com_nom
4.3884059;45.4352716004209;node/3939256137;clothes;Arthur & Aston;;;;;;;;;;;;;;42218;Saint-Étienne
4.3862951;45.4362391004208;node/4051640278;clothes;Ness;;;;;;;;;;;;;;42218;Saint-Étienne
4.388454;45.4376798004206;node/4056375876;clothes;Ana Capri;;;;;;;;;;;;;;42218;Saint-Étienne
4.3884303;45.4371331004206;node/4056375877;clothes;Armand Thiery;Armand Thiery;;;;;;;Q2861975;;;;;;42218;Saint-Étienne
4.3884257;45.4378030004206;node/4056375881;clothes;Lingerie Simone;;;;;;;;;;;;;;42218;Saint-Étienne
4.3884137;45.4372229004206;node/4056375882;clothes;Petit Bateau;Petit Bateau;;;;;;;Q3377090;;;;;;42218;Saint-Étienne
4.388603;45.4371058004206;node/4056375883;clothes;Tie Rack;;;;;;;;;;;;;;42218;Saint-Étienne
4.3884876;45.4375903004206;node/4056391891;clothes;Levi Strauss & Co.;;;;;;;;;;;;;;42218;Saint-Étienne
4.3881194;45.4371650004206;node/4117026261;clothes;L'Armoire Enchantée;;;;;;;;;;;;;;42218;Saint-Étienne
4.3879799;45.4370316004207;node/4117048582;clothes;La Maille d'Or;;;;;;;;;;;;;;42218;Saint-Étienne
4.5144152;45.4738985004161;node/4185739976;clothes;Boutique Pénélope;;;;;;;;;;;;;11 Avenue de la Libération;42207;Saint-Chamond
4.3876379;45.4379342004206;node/4214038805;clothes;Comptoir des Cotonniers;;;;;;;;;;;;;;42218;Saint-Étienne
4.3875789;45.4381770004205;node/4214038806;clothes;Darjeeling;;;;;;;;;;;;;;42218;Saint-Étienne
4.3868207;45.4365200004207;node/4228653826;clothes;Yann;;;;;;;;;;;;;;42218;Saint-Étienne
4.386652;45.4363491004207;node/4228653827;clothes;Dealeuse de Chiffons;;;;;;;;;https://www.dealeusedechiffons.com;;;;;42218;Saint-Étienne
4.3871358;45.4366277004207;node/4232010937;clothes;Gary;;;;;;;;;;;;;;42218;Saint-Étienne
4.3869983;45.4383684004205;node/4291138574;clothes;Sacha;;;;Tu-Sa 10:00-19:00;;;;;;;;;;42218;Saint-Étienne
4.3882998;45.4375860004206;node/4340779133;clothes;Agatha;;;;;;;;;;;;;;42218;Saint-Étienne
4.3885278;45.4374176004206;node/4340779135;clothes;Burton;Burton;;;;;;;Q5000795;;;;;;42218;Saint-Étienne
4.3885935;45.4371579004206;node/4340779136;clothes;Carla;;;;;;;;;;;;;;42218;Saint-Étienne
4.3882582;45.4377216004206;node/4340779137;clothes;Catimini;;;;;;;;;;;;;;42218;Saint-Étienne
4.388387;45.4373000004206;node/4340779138;clothes;Devernois;;;;;;;;;;;;;;42218;Saint-Étienne
4.3881221;45.4382670004205;node/4340779139;clothes;Don Juan;;;;;;;;;;;;;;42218;Saint-Étienne
4.3885519;45.4373150004206;node/4340779143;clothes;IKKS;;;;;;;;;;;;;;42218;Saint-Étienne
4.3883266;45.4375108004206;node/4340779148;clothes;Pause Café;;;;;;;;;;;;;;42218;Saint-Étienne
4.3885667;45.4372369004206;node/4340779153;clothes;123;;;;;;;;;;;;;;42218;Saint-Étienne
4.3899135;45.4348449004209;node/4509235546;clothes;Picture;;picture-organic;;;;;;;https://www.picture-organic-clothing.com/fr/stores;33750556113;;;17 Rue Léon Nautin;42218;Saint-Étienne
4.3879098;45.4348076004209;node/4560132636;clothes;Helm's;;;;;;;;;;;;;;42218;Saint-Étienne
4.3887947;45.4330840004211;node/4560139495;clothes;Osmose;;;;;;;;;;;;;;42218;Saint-Étienne
4.3890159;45.4330981004211;node/4560139497;clothes;Ball and Me;;;;;;;;;https://www.ballandme.fr/;;;https://www.facebook.com/ballandme/;;42218;Saint-Étienne
4.3874164;45.4351511004209;node/4560172347;clothes;JOTT;;;;;;;;;;;;;;42218;Saint-Étienne
4.3874016;45.4352518004209;node/4560172348;clothes;G-Star Raw;G-Star Raw;;;;;;;Q1484081;;;;;;42218;Saint-Étienne
4.3877637;45.4352980004209;node/4560172350;clothes;Women Dept;;;;;;;;;;;;;;42218;Saint-Étienne
4.3877811;45.4352208004209;node/4560172351;clothes;Dona;;;;;;;;;;;;;;42218;Saint-Étienne
4.3896833;45.4350810004209;node/4598017660;clothes;Vintage;;;;;;;;;;;;;;42218;Saint-Étienne
4.3896205;45.4353192004209;node/4598017662;clothes;Sym;;;;;;;;;;;;;;42218;Saint-Étienne
4.3868564;45.4376456004206;node/4656445424;clothes;Lo coco;;;;;;;;;;;;;;42218;Saint-Étienne
4.3869798;45.4376715004206;node/4656445425;clothes;Au Roi de Cœur;;;;;;;;;;;;;;42218;Saint-Étienne
4.3885558;45.4397989004203;node/4732492969;clothes;Milano;;;;;;;;;;;;;;42218;Saint-Étienne
4.3886477;45.4388524004204;node/4732492972;clothes;Asia Asia;;;;;;;;;;;;;;42218;Saint-Étienne
4.3845372;45.4387827004204;node/4843389397;clothes;Marie-Bérangère;;;;;;;;;http://marieberengere.free.fr;;;;;42218;Saint-Étienne
4.3912905;45.434042700421;node/5235996793;clothes;Marushop;;;;;;;;;;;;https://www.facebook.com/pg/Marushop-131211087499414;;42218;Saint-Étienne
4.38774;45.4354076004209;node/5329558737;clothes;Izac;;;;;;;;;;;;;;42218;Saint-Étienne
4.3892741;45.4365058004207;node/5469045951;clothes;Gotham;;;;;;;;;;;;;;42218;Saint-Étienne
4.5077849;45.4752638004159;node/5673566448;clothes;Mascott;;BLDM;;;;;;;;;;;21 Rue Alsace Lorraine;42207;Saint-Chamond
4.5097577;45.4760267004158;node/5676006178;clothes;Punt-Roma;;;;Tu-Sa 09:00-12:00, 14:30-19:00;;;;;;;;;87 Rue de la République;42207;Saint-Chamond
4.5100593;45.4761755004158;node/5678079592;clothes;Sinon Mode;;;;Tu-Sa 10:00-12:00, 14:30-18:30;;;;;;;;;81 Rue de la République;42207;Saint-Chamond
4.5110735;45.4765478004158;node/5678079605;clothes;Patrice Bréal;;;;Mo-Sa 09:30-19:00;;;;;;;;;67 Rue de la République;42207;Saint-Chamond
4.511202;45.4765836004158;node/5678079606;clothes;Cache Cache;Cache Cache;;;"Mo 10:00-19:00; Tu-Sa 09:30-19:00";;;;Q63064086;;;;;65 Rue de la République;42207;Saint-Chamond
4.5094139;45.4741732004161;node/5715289083;clothes;Coffy's;;;;;;;;;;;;;27, 28 Place de la Liberté;42207;Saint-Chamond
4.5097233;45.475148100416;node/5727334272;clothes;PantaShop;;;;;;;;;;;;;3 Place de la Liberté;42207;Saint-Chamond
4.5102871;45.475007500416;node/5727334280;clothes;Coffy's Homme;Devred;;;;;;;Q3025542;;;;;10 Place de la Liberté;42207;Saint-Chamond
4.5122451;45.4772069004157;node/5836039856;clothes;Men Attitude;;;;;;;;;;;;;1 Rue Ventefol;42207;Saint-Chamond
4.5122086;45.4772851004157;node/5836039857;clothes;I-Dressing;;;;;;;;;;;;;3 Rue Ventefol;42207;Saint-Chamond
4.3883572;45.4353905004209;node/5846550393;clothes;Côté Sud;;;;;;;;;;;;;;42218;Saint-Étienne
4.3881231;45.4354889004209;node/5846550394;clothes;Chez Priyanka;;;;;;;;;;;;;;42218;Saint-Étienne
4.3882878;45.4356451004208;node/5846550396;clothes;Sud Express;;;;;;;;;;;;;;42218;Saint-Étienne
4.3882685;45.4357101004208;node/5846550397;clothes;Le Temps des Cerises;Le Temps des Cerises;;;;;;;Q3228558;;;;;;42218;Saint-Étienne
4.3888473;45.4390694004204;node/5846566030;clothes;La Petite Boutique;;;;;;;;;;;;;;42218;Saint-Étienne
4.5123202;45.4772778004157;node/5863873855;clothes;Prélude;;;;;;;;;;;;;2 Rue Ventefol;42207;Saint-Chamond
4.5111419;45.4760578004158;node/5863873860;clothes;Zeeman;Zeeman;;;;;;;Q184399;;;;;8 Rue Pierre Curie;42207;Saint-Chamond
4.3889351;45.4347972004209;node/5907590486;clothes;Robin Prêt à porter;;;;;;;;;;;;;;42218;Saint-Étienne
4.3836131;45.4530161004187;node/5923685702;clothes;Pic;;;;;;;;;;;;;;42218;Saint-Étienne
4.3920092;45.4347526004209;node/5923691385;clothes;Oraldo design (mobilier de maison);;;;;;;;;;;;;;42218;Saint-Étienne
4.3894075;45.4348173004209;node/5951699685;clothes;Mod'L pret a porter;;;;;;;;;;;;;;42218;Saint-Étienne
4.389339;45.4348300004209;node/5951699686;clothes;Urban kids;;;;;;;;;;;;;;42218;Saint-Étienne
4.5100508;45.4720606004163;node/5961075762;clothes;Friperie du Secours Catholique;;;;;;;;;;;;;10 Rue du Pré Château;42207;Saint-Chamond
4.389301;45.4347190004209;node/6006806586;clothes;Shilton;;;;;;;;;https://www.shilton.fr;;;;;42218;Saint-Étienne
4.5136972;45.4741226004161;node/6181444801;clothes;Plein Sud Boutique;;;;;;;;;;;;;5 Avenue de la Libération;42207;Saint-Chamond
4.3852582;45.4381253004205;node/6220820038;clothes;Incognito;;;;;;;;;;;;;;42218;Saint-Étienne
4.3851931;45.4381164004205;node/6220820039;clothes;Larbi Boutique;;;;;;;;;;;;;;42218;Saint-Étienne
4.3892299;45.4374148004206;node/6284011369;clothes;Seven 7;;;;Mo-Sa 10:15-18:45;;;;;;;;;;42218;Saint-Étienne
4.3892429;45.4358927004208;node/6284039667;clothes;Stephen's;;;;;;;;;;;;;;42218;Saint-Étienne
4.3892258;45.4359562004208;node/6284039668;clothes;Pomme de Pin;;;;;;;;;;;;;;42218;Saint-Étienne
4.3891346;45.4362489004208;node/6284039669;clothes;Liu Jo;;;;;;;;;;;;;;42218;Saint-Étienne
4.3891655;45.4361133004208;node/6284039671;clothes;DANYBERD;;;;;;;;;;;;;8 Rue Michelet;42218;Saint-Étienne
4.3881999;45.4379616004205;node/6284039674;clothes;Lily Wood;;;;;;;;;;;;;;42218;Saint-Étienne
4.3890676;45.4372050004206;node/6284039675;clothes;Sape 2 frappe;;;;;;;;;;;;;;42218;Saint-Étienne
4.5113858;45.4766422004158;node/6301281087;clothes;Elium;;;;;;;;;;;;;61 Rue de la République;42207;Saint-Chamond
4.3869916;45.4362354004207;node/656446958;clothes;Travail & Protection Leclerc;;;;Tu-Sa 09:30-12:00, 14:00-18:30;;;;;;;;;;42218;Saint-Étienne
4.3887692;45.4399198004203;node/6579645038;clothes;L'Élégance;;;;;;;;;;;;;;42218;Saint-Étienne
4.3887162;45.4394493004204;node/6579645039;clothes;La Femme à Barbe;;;;Tu-Sa 10:00-19:00;;;;;http://la-femme-a-barbe.fr;;;;;42218;Saint-Étienne
4.3902988;45.4358087004208;node/6611021942;clothes;Emouvances;;;;;;;;;;;;;;42218;Saint-Étienne
4.387286;45.4353306004209;node/661339941;clothes;Kookaï;Kookaï;;;;;;;Q1783759;;;;;;42218;Saint-Étienne
4.3897329;45.4296619004216;node/667288053;clothes;Chronoflock;;;;;;;;;http://www.chronoflock.fr;;;;;42218;Saint-Étienne
4.3903113;45.4383187004205;node/685756012;clothes;La Boutik;;;;;;;;;;+33 4 77 54 24 77;;;5 Rue François Gillet;42218;Saint-Étienne
4.5092712;45.4757275004159;node/7046697446;clothes;Option;;;;;;;;;;;;;99 Rue de la République;42207;Saint-Chamond
4.5117585;45.4768813004157;node/7046851466;clothes;Destock'Coeur;;;;;;;;;;;;;40 Rue de la République;42207;Saint-Chamond
4.5119093;45.4769370004157;node/7046869801;clothes;Seconde Chance;;;;"Tu, Th, Sa 09:00-12:00, 14:00-18:00; We, Fr 10:00-12:00, 14:00-18:00";;;;;;;;;38 Rue de la République;42207;Saint-Chamond
4.3911371;45.4394519004204;node/7090728822;clothes;Mistigriff;;;;Mo-Sa 10:00-19:30;;;;Q104192959;;;;;;42218;Saint-Étienne
4.389966;45.4406269004202;node/7151648812;clothes;Destock Marques;;;;Tu-Sa 09:45-12:00, 14:45-19:00;;;;;;;;;;42218;Saint-Étienne
4.3895585;45.4364257004207;node/7723803023;clothes;Alexandre;;;;;;;;;;;;;;42218;Saint-Étienne
4.4237547;45.4465521004195;node/7921245433;clothes;H&M;H&M;;;;;;;Q188326;;;;;;42237;Saint-Jean-Bonnefonds
4.3935648;45.417742800423;node/8050363626;clothes;Vetiwork;;;;;;;;;;;;;;42218;Saint-Étienne
4.3852374;45.4372558004206;node/8254598985;clothes;Style Boutique;;;;;;;;;;;;;;42218;Saint-Étienne
4.3511908;45.4812651004152;node/8420920607;clothes;Orchestra;;;;;;;;;;;;;;42092;L'Étrat
4.3436169;45.4741048004161;node/8490609750;clothes;Pimkie;Pimkie;;;;;;;Q1758066;;;;;;42330;Villars
4.3439881;45.4717624004164;node/8490609752;clothes;Cache Cache;Cache Cache;;;;;;;Q63064086;;;;;;42330;Villars
4.3441357;45.4714009004164;node/8490609753;clothes;Jules;Jules;;;;;;;Q3188386;;;;;;42330;Villars
4.5106848;45.4765226004158;node/9155552798;clothes;Du pareil au même;;;;"Mo 14:30-19:00; Tu-Sa 10:00-12:30, 14:00-19:00";;;;;;;;;48 Rue de la République;42207;Saint-Chamond
4.3902322;45.4278408004218;node/926536380;clothes;Touche et Retouche;;;;;;;;;;;;;;42218;Saint-Étienne
4.42099250766003;45.4413712090666;way/1007838205;clothes;Bréal;;;;;0;;;;;;;;;42218;Saint-Étienne
4.42260781931487;45.4406573889589;way/1007838211;clothes;Guest Star;;;;;0;;;;;;;;;42218;Saint-Étienne
4.42215934083917;45.4403295447532;way/1007838215;clothes;New Yorker;;;;;0;;;;;;;;;42218;Saint-Étienne
4.42190103648857;45.4405486783618;way/1007838221;clothes;Pilou;;;;;0;;;;;;;;;42218;Saint-Étienne
4.42241806268251;45.4405544227402;way/1007838224;clothes;Princesse Boutique;;;;;0;;;;;;;;;42218;Saint-Étienne
4.42232501205219;45.4406333783886;way/1007838225;clothes;RougeGorge Lingerie;;;;;0;;;;;;;;;42218;Saint-Étienne
4.42171590141111;45.4409218858916;way/1007838232;clothes;Camaïeu;;;;;0;;;;;;;;;42218;Saint-Étienne
4.3890253;45.44234890042;node/1788358411;community_centre;Le Pied des Marches;;Rues du Développement Durable;yes;;;;;;http://www.ruesdudeveloppementdurable.fr/;;;;16 Rue Roger Salengro;42218;Saint-Étienne
4.5184938;45.4865972004145;node/6108976250;company;Yesss Électrique;Yesss Électrique;;;;;;;;https://www.yesss-fr.com/;;;;1 Allée Alessandro Volta;42207;Saint-Chamond
4.4118086;45.4245528004222;node/2402216676;computer;Ronzy Informatique;;;;;;;;;;;;;;42218;Saint-Étienne
4.3902186;45.4388294004204;node/2977562201;computer;RescuePc 42000;;;;;;;;;http://www.depannageinformatique42.site-fr.fr;;;;;42218;Saint-Étienne
4.3834755;45.4428490004199;node/3089343011;computer;Répar'PC;;;;Mo-Fr 09:00-17:00;;;;;http://www.reparpc.fr;;;;18 Place jacquard;42218;Saint-Étienne
4.3852465;45.4455553004196;node/3621357873;computer;;;;;;;;;;https://www.pcroot.fr;;;;;42218;Saint-Étienne
4.3720527;45.4725175004163;node/3715241026;computer;LDLC;LDLC;;;"Tu-Fr 09:30-12:30, 14:00-19:00; Mo 14:00-19:00; Sa 09:30-19:00";;;;Q3117461;https://www.ldlc.com/;+33 9 67 18 06 54;;;20 Avenue Pierre Mendès France;42275;Saint-Priest-en-Jarez
4.3884825;45.434155600421;node/3920351206;computer;BIMP;;;;;;;;;;;;;;42218;Saint-Étienne
4.3913297;45.4240331004222;node/4116949786;computer;BricoPC42;;;;;;;;;;;;;;42218;Saint-Étienne
4.3911135;45.4246454004222;node/4116949788;computer;Label Informatique;;;;;;;;;;;;;;42218;Saint-Étienne
4.3924807;45.4199493004227;node/4197420778;computer;PC-Surf;;;;;;;;;;;;;;42218;Saint-Étienne
4.5127506;45.4780079004156;node/5716163693;computer;Vectow;;;;;;;;;;;;;3 Place Saint-Pierre;42207;Saint-Chamond
4.5094163;45.4753947004159;node/5727334267;computer;INOV Multimedia;;;;;;;;;;;;;4 Place Dorian;42207;Saint-Chamond
4.50581667841744;45.471540617073;way/119198343;computer;bycloud;;;;;;;;;https://bYcloud.fr;;;;30 Rue Loubet;42207;Saint-Chamond
4.3854905;45.4418711004201;node/3294367964;confectionery;La Potinière;;;;;;;;;http://www.patisserie-la-potiniere.fr;;;;;42218;Saint-Étienne
4.3910017;45.4349353004209;node/5863258393;confectionery;Karamelo Confiserie;;;;;;;;;;;;;Rue Léon Nautin;42218;Saint-Étienne
4.5411289;45.5231233004099;node/1492399988;convenience;;;;;;;;;;;;;;;42032;Cellieu
4.382004;45.4523310004188;node/1599755783;convenience;Vival;Vival;Casino;;;;;;Q7937525;;;;;;42218;Saint-Étienne
4.3826823;45.4517105004188;node/1599755789;convenience;La Portion;;;;;;;;;http://laportion-epicerie.fr;+33 4 27774522;;;2 Place Maréchal Foch;42218;Saint-Étienne
4.3757752;45.466609700417;node/1645509635;convenience;Babou;;;;;;;;;;;;;;42275;Saint-Priest-en-Jarez
4.3749116;45.466519400417;node/1645509645;convenience;;;;;;;;;;;;;;;42275;Saint-Priest-en-Jarez
4.4321219;45.4804063004153;node/1729690664;convenience;Carrefour City;Carrefour City;Carrefour;;;;;;Q2940187;https://www.carrefour.fr/magasin/city-la-talaudiere;;;;Place Gambetta;42305;La Talaudière
4.3828845;45.4413754004201;node/1734269052;convenience;Comme au Marché;;;;;;;;;;;;;;42218;Saint-Étienne
4.3826939;45.4417444004201;node/1734294757;convenience;Three Market;;;;;;;;;;;;;;42218;Saint-Étienne
4.3536573;45.4683220004168;node/1749779064;convenience;Petit Casino;Petit Casino;Casino;;;;;;Q89029249;https://magasins.lepetitcasino.com/;;;;;42330;Villars
4.3844501;45.4394583004204;node/1764383760;convenience;Vival;Vival;Spar;;Mo-Sa 07:30-20:00;;;;Q7937525;;;;;;42218;Saint-Étienne
4.3855332;45.4445711004197;node/1769558689;convenience;Carrefour City;Carrefour City;Carrefour;;;;;;Q2940187;;;;;;42218;Saint-Étienne
4.3271225;45.3964720004256;node/2228579174;convenience;;;;;;;;;;;;;;;42044;Le Chambon-Feugerolles
4.5031683;45.4640741004173;node/2229197126;convenience;Proxi;Proxi;;;;;;;Q3408522;;;;;15 Place Nationale;42207;Saint-Chamond
4.5041443;45.4575913004181;node/2229197133;convenience;Vival;Vival;;;;;;;Q7937525;;;;;1 Place Louis Comte;42207;Saint-Chamond
4.3858488;45.4444137004198;node/2270794480;convenience;Vival;Vival;;;;;;;Q7937525;;;;;;42218;Saint-Étienne
4.3182471;45.5899722004013;node/2377251895;convenience;Vival;Vival;Casino;;"Mo-Sa 07:30-13:00,15:00-19:00; We 07:30-13:00";;;;Q7937525;;33477553472;;;7 Place de la Devise;42222;Saint-Galmier
4.3846838;45.4380472004205;node/2378091507;convenience;Vival;Vival;;;Mo-Su 08:00-23:00;;;;Q7937525;;;;;;42218;Saint-Étienne
4.4139075;45.4287867004217;node/2434980245;convenience;;;;;;;;;;;;;;;42218;Saint-Étienne
4.3881229;45.4389256004204;node/2440614173;convenience;Monop’;monop';;;Mo-Sa 08:00-20:00;;;;Q3321241;;;;;;42218;Saint-Étienne
4.4456523;45.4102970004239;node/2448347594;convenience;;;;;;;;;;;;;;;42218;Saint-Étienne
4.3943842;45.4324561004212;node/2468999832;convenience;Biomonde Après la Pluie;Biomonde;;;"Mo 15:00-19:00; Tu-Sa 09:00-12:30,14:30-19:00";;;;;http://biomonde42.fr;;;;2 Place Villebœuf;42218;Saint-Étienne
4.3900095;45.4363928004207;node/2640823998;convenience;Cabane Bambou;;;;;;;;;;;;;;42218;Saint-Étienne
4.3818823;45.4370490004207;node/2705528502;convenience;au P'it Panier de Tarentaize;;;;;;;;;;;;;;42218;Saint-Étienne
4.3812193;45.4440851004198;node/2935514054;convenience;City Market;;;;;;;;;;;;;;42218;Saint-Étienne
4.3831012;45.4427151004199;node/3075289333;convenience;Comme au Marché;;;;;;;;;;;;;;42218;Saint-Étienne
4.3801904;45.4384803004205;node/3075289334;convenience;Super Market;;;;;;;;;;;;;;42218;Saint-Étienne
4.3874496;45.4360392004208;node/3089283170;convenience;Casino Shop;Casino Shop;;;"Mo-Sa 08:00-21:00; Su 13:00-18:00";;;;Q89029601;;33477333588;;;;42218;Saint-Étienne
4.3870099;45.4358660004208;node/3089283179;convenience;Chez l'Italiano;;;;;;;;;https://www.chezlitaliano.fr;;;;;42218;Saint-Étienne
4.5714135;45.5072723004119;node/3158771094;convenience;Au Potager;;;;;;;;;;;;;;42103;La Grand-Croix
4.3890368;45.4329800004212;node/3461475112;convenience;Nature Conseil - Au grain de blé;;;;;;;;;http://www.augraindeble.fr;+33 4 77 25 95 70;;;25 Rue Gambetta;42218;Saint-Étienne
4.3853361;45.4452274004197;node/3621357872;convenience;Night Store;;;;;;;;;;;;;;42218;Saint-Étienne
4.5112897;45.4734368004162;node/3664777505;convenience;Murat Market;;;;Mo-Su 09:30-12:00,14:30-19:00;;;;;;"+33477319665;+33622142452";;;9 Rue Gambetta;42207;Saint-Chamond
4.5136109;45.474396400416;node/3664777524;convenience;Vival;Vival;;;PH,Mo-Su 08:00-22:00;;;;Q7937525;;;;;5 Rue Victor Hugo;42207;Saint-Chamond
4.3854313;45.4458343004196;node/3666777030;convenience;Africa Misso;;;;;;;;;;;;;;42218;Saint-Étienne
4.3878017;45.4476423004193;node/3666891332;convenience;;;;;;;;;;;;;;;42218;Saint-Étienne
4.3846118;45.4477831004193;node/3781344243;convenience;Casino Shop;Casino Shop;Casino;;"Mo-Sa 08:00-20:00; Tu 09:00-12:30";;;;Q2670967;;;;;;42218;Saint-Étienne
4.3844728;45.4211023004226;node/3877853599;convenience;;;;;;;;;;;;;;;42218;Saint-Étienne
4.3889992;45.4403797004202;node/3923934277;convenience;Armenia;;;;Mo-Su 09:00-21:00;;;;;;;;;;42218;Saint-Étienne
4.4150901;45.4349667004209;node/3958594938;convenience;Petit Casino;Petit Casino;;;;;;;Q89029249;;;;;;42218;Saint-Étienne
4.5341396;45.5555186004057;node/4013930227;convenience;Vival;Vival;;;;;;;Q7937525;;;;;;42283;Saint-Romain-en-Jarez
4.392283;45.4206124004226;node/4116951192;convenience;International Store;;;;;;;;;;;;;;42218;Saint-Étienne
4.3903497;45.4284658004217;node/4117000914;convenience;Vival;Vival;;;;;;;Q7937525;;;;;;42218;Saint-Étienne
4.3225939;45.434527600421;node/4170732917;convenience;Spar;Spar;;;;;;;Q610492;;;;;;42189;Roche-la-Molière
4.52649;45.4948113004135;node/4200471689;convenience;;;;;;;;;;;;;;;42207;Saint-Chamond
4.447661;45.4517903004188;node/4204847989;convenience;Petit Casino;Petit Casino;;;;;;;Q89029249;;;;;;42237;Saint-Jean-Bonnefonds
4.3871495;45.4365192004207;node/4232010939;convenience;Jabel;;;;;;;;;;;;;;42218;Saint-Étienne
4.3830955;45.4355357004208;node/4235436545;convenience;Alimentation Générale Akhatar;;;;;;;;;;;;;;42218;Saint-Étienne
4.3830649;45.4354724004208;node/4235436547;convenience;Biba Night;;;;;;;;;;;;;;42218;Saint-Étienne
4.3827134;45.4352175004209;node/4235436552;convenience;L'Oranaise;;;;;;;;;;;;;;42218;Saint-Étienne
4.3824135;45.434395500421;node/4235453269;convenience;Alimentation Générale;;;;;;;;;;;;;;42218;Saint-Étienne
4.3821925;45.434009800421;node/4235453282;convenience;Épicerie;;;;;;;;;;;;;;42218;Saint-Étienne
4.4826027;45.5722094004036;node/4269247558;convenience;Vival;Vival;;;;;;;Q7937525;;;;;;42133;Marcenod
4.3889514;45.4413433004201;node/4843398120;convenience;Vrac en Vert;;;;"Tu-Sa 09:30-19:30; Mo 14:30-19:30";;;;;http://www.vracenvert.fr;;;;;42218;Saint-Étienne
4.3905198;45.4268376004219;node/4947005585;convenience;Casino Shop;Casino Shop;;;"Mo-Sa 08:00-22:00; Su 09:00-20:00";;;;Q2670967;;;;;;42218;Saint-Étienne
4.4187102;45.4183920004229;node/505409612;convenience;Pamplemousse;;;;;;;;;;;;;;42218;Saint-Étienne
4.4182671;45.4182949004229;node/505409622;convenience;Carrefour City;Carrefour City;Carrefour;;;;;;Q2940187;;;;;;42218;Saint-Étienne
4.3932411;45.4306446004214;node/5337250790;convenience;Spar;Spar;;;;;;;Q610492;;;;;;42218;Saint-Étienne
4.3834886;45.4415830004201;node/5469002429;convenience;Util;;;;;;;;;;;;;;42218;Saint-Étienne
4.4370684;45.4357623004208;node/5469033289;convenience;Vival;Vival;;;;;;;Q7937525;;;;;;42218;Saint-Étienne
4.4210328;45.4392131004204;node/5469033294;convenience;Gusti & Sapori Italiani;;;;;;;;;;+33 4 77 80 94 95;;;183 Rue des Alliés;42218;Saint-Étienne
4.5141711;45.4698844004166;node/5637902287;convenience;Vival;Vival;;;"Mo-Fr 07:30-20:00; Sa,Su 08:30-13:00, Sa 15:00-20:00";;;;Q7937525;;;;;56 Rue du Pilat;42207;Saint-Chamond
4.5049632;45.4764696004158;node/5689791489;convenience;Bulüt Market;;;;;;;;;;;;;1 Rue Pasteur;42207;Saint-Chamond
4.5040704;45.4731879004162;node/5692333577;convenience;Alimentation Générale;;;;;;;;;;;;;10 Rue du Président Wilson;42207;Saint-Chamond
4.5091096;45.474861000416;node/5707600425;convenience;Vival;Vival;;;;;;;Q7937525;;;;;33 Place de la Liberté;42207;Saint-Chamond
4.5090887;45.4740616004161;node/5715289079;convenience;La Cigale Orientale;;;;;;;;;;;;;1 Rue des Trois Frères;42207;Saint-Chamond
4.51238;45.4777608004156;node/5863873846;convenience;Panier Sympa;;;;;;;;;;;;;1 Place de la Halle;42207;Saint-Chamond
4.5110669;45.4762250004158;node/5863873861;convenience;Intermarché Contact;Intermarché Contact;;;Mo-Sa 08:00-17:30;;;;Q3153200;;;;;8 Rue Pierre Curie;42207;Saint-Chamond
4.3793325;45.4662728004171;node/6027364724;convenience;Petit Casino;Petit Casino;;;;;;;Q89029249;;;;;;42275;Saint-Priest-en-Jarez
4.5170792;45.4780840004156;node/6173245275;convenience;Au Petit Marché;;Fatih Acar;;;;;;;;;;;1 Rue de la République;42207;Saint-Chamond
4.3816593;45.4363938004207;node/6219033221;convenience;;;;;;;;;;;;;;;42218;Saint-Étienne
4.3857591;45.4373819004206;node/6358136503;convenience;Gulpinar;;;;Mo-Sa 09:00-12:30, 14:00-19:00;;;;;;33477325654;;;;42218;Saint-Étienne
4.3871956;45.4365391004207;node/6470681509;convenience;Jabel;;;;"Mo-Sa 09:00-22:00; Su 11:00-22:00";;;;;;;;;;42218;Saint-Étienne
4.3820629;45.434514800421;node/6475258237;convenience;Super Market Kevin Terass;;;;Mo-Su 08:00-20:00;;;;;;;;;3 Rue Saint-Ennemond;42218;Saint-Étienne
4.5031972;45.4641468004173;node/6486257410;convenience;Les Délices à Dudu;;;;;;;;;;;;;14 Place Nationale;42207;Saint-Chamond
4.6442519;45.4797398004154;node/6512667910;convenience;Ferme du moulin des chartreux;;;;;;;;;;;;;;42210;Sainte-Croix-en-Jarez
4.3950007;45.4594847004179;node/6525551343;convenience;De la ferme au quartier;;;;;;;;;https://www.delafermeauquartier.org/;+33 6 83 32 14 14;;;2 Esplanade Benevent;42218;Saint-Étienne
4.4989462;45.4648305004172;node/6598671287;convenience;Bistrot Scopello;;;;;;;;;;;;;6 Rue des V.A.B.;42207;Saint-Chamond
4.5105681;45.4736854004161;node/671446726;convenience;Le Courabio;;;;Tu-Sa 09:00-12:00,14:00-19:00;;;;;http://www.corabio.org/;;;;3 Avenue Sadi Carnot;42207;Saint-Chamond
4.3925858;45.4195351004228;node/6964645615;convenience;Goût de l'est;;;;"Tu-Sa 10:00-20:00; Su 11:00-19:00";;;;;;;;;;42218;Saint-Étienne
4.4097067;45.44213870042;node/715124332;convenience;Bonjour;;Total;;;;;;;;;;;;42218;Saint-Étienne
